soil  O
bacterium  O
Arthrobacter  O
sp  O
The  O
five-drug  O
combination  O
of  O
fluorouracil  O
imidazole  O
carboxamide  O
dimethyl  O
triazeno  O
vincristine  O
bis-chloroethyl  O
nitrosourea  O
and  O
prednisone  O
(FIVB  O
+  O
P)  O
was  O
given  O
to  O
120  O
women  O
with  O
metastatic  O
breast  O
cancer  O
A  O
method  O
is  O
described  O
for  O
the  O
simultaneous  O
determination  O
of  O
1  O
alpha-acetylmethadol  O
(LAAM)  O
and  O
five  O
active  O
metabolites--noracetylmethadol  O
dinoracetylmethadol  O
methadol  O
normethadol  O
and  O
dinormethadol--in  O
biofluids  O
by  O
high-performance  O
liquid  O
chromatography  O
using  O
a  O
normal-phase  O
column  O
and  O
a  O
UV  O
detector  O
at  O
218  O
nm  O
Results  O
of  O
the  O
recognition  O
task  O
revealed  O
significant  O
effects  O
of  O
consonant  O
voicing  O
position  O
and  O
vowel  O
context  O
on  O
syllable  O
recognition  O
Visual  O
response  O
properties  O
of  O
neurons  O
in  O
four  O
extrastriate  O
visual  O
areas  O
of  O
the  O
owl  O
monkey  O
(Aotus  O
trivirgatus):  O
a  O
quantitative  O
comparison  O
of  O
medial  O
dorsomedial  O
dorsolateral  O
and  O
middle  O
temporal  O
areas  O
A  O
unified  O
approach  O
to  O
the  O
standardization  O
of  O
allergens  O
Clinical  O
and  O
anatomical  O
considerations  O
A  O
dose-dependent  O
fall  O
in  O
GABA  O
content  O
was  O
observed;  O
GABA  O
decrease  O
was  O
evident  O
15  O
min  O
after  O
the  O
administration  O
reached  O
its  O
nadir  O
at  O
60  O
min  O
and  O
disappeared  O
at  O
120  O
minutes  O
Theory  O
and  O
applications  O
of  O
pulse  O
dosing:  O
a  O
summary  O
of  O
the  O
symposium  O
These  O
results  O
show  O
that  O
the  O
neonate  O
differs  O
from  O
the  O
adult  O
in  O
respect  O
of  O
both  O
the  O
nature  O
of  O
effects  O
of  O
the  O
drug  O
and  O
sensitivity  O
to  O
it  O
To  O
evaluate  O
the  O
gas  O
chromatographic  O
electron  O
capture  O
detection  O
method  O
described  O
earlier  O
23  O
plasma  O
samples  O
have  O
been  O
analysed  O
by  O
both  O
techniques  O
The  O
hemodynamics  O
of  O
isoproterenol-induced  O
cardiac  O
failure  O
in  O
the  O
rat  O
Several  O
authors  O
have  O
recently  O
reported  O
interference  O
in  O
theophylline  O
analysis  O
by  O
paraxanthine  O
(17-dimethylxanthine)  O
an  O
important  O
metabolite  O
of  O
caffeine  O
Multi  O
drug  O
regimens  O
like  O
C-MOPP  O
CHOP  O
and  O
BACOP  O
led  O
to  O
high  O
remission  O
rates  O
and  O
in  O
some  O
cases  O
probably  O
also  O
to  O
a  O
cure  O
of  O
the  O
disease  O
For  O
monocytes  O
as  O
measured  O
on  O
the  O
Hematrak  O
it  O
was  O
13.4%  O
Morphological  O
features  O
of  O
Jat  O
dentition  O
Clinical  O
accuracy  O
of  O
updated  O
version  O
of  O
the  O
Phadebas  O
RAST  O
test  O
Five  O
control  O
subjects  O
with  O
COPD  O
who  O
performed  O
the  O
same  O
sequence  O
of  O
tests  O
without  O
breathing  O
30%  O
O2  O
showed  O
no  O
change  O
in  O
flow  O
rates  O
or  O
density  O
dependence  O
Following  O
extended  O
recovery  O
hippocampal  O
EEG  O
was  O
normal  O
despite  O
extensive  O
cellular  O
loss  O
in  O
areas  O
CA3  O
and  O
CA4  O
Evoked  O
potential  O
and  O
single  O
unit  O
responses  O
to  O
olfactory  O
nerve  O
volleys  O
in  O
the  O
isolated  O
turtle  O
olfactory  O
bulb  O
While  O
all  O
deletions  O
within  O
the  O
sequence  O
coding  O
for  O
the  O
mature  O
tRNA  O
led  O
to  O
inactivity  O
of  O
the  O
mutated  O
genes  O
substitution  O
of  O
the  O
central  O
portion  O
by  O
concatenated  GENE
Hind  GENE
III  GENE
linkers  GENE
produced  O
gene  O
units  O
active  O
in  GENE
transcription  O
Cross  O
reactivity  O
in  O
theophylline  O
RIA  O
kit  O
decreased  O
Strontium-90  O
was  O
inject  O
i.v  O
into  O
pregnant  O
rats  O
on  O
day  O
18  O
post  O
conception  O
(p.c.)  O
Recording  O
of  O
the  O
digital  O
sphygmic  O
activity  O
in  O
the  O
lower  O
extremities  O
with  O
the  O
photoplethysmographic  O
and  O
strain-gauge  O
methods  O
Eight  O
hr  O
of  O
acidosis  O
caused  O
a  O
significant  O
(P  O
less  O
than  O
0.01)  O
decrease  O
in  O
P50  O
in  O
vitro  O
which  O
fell  O
from  O
29.0  O
to  O
24.4  O
torr  O
Catheter  O
transit  O
slows  O
the  O
response  O
to  O
a  O
step  O
increase  O
in  O
concentration  O
by  O
about  O
0.13  O
s  O
(from  O
10  O
per  O
cent-90  O
per  O
cent)  O
and  O
prolongs  O
the  O
transit  O
time  O
through  O
the  O
catheter  O
for  O
a  O
volatile  O
anesthetic  O
by  O
about  O
0.04  O
s  O
more  O
than  O
N2  O
These  O
women  O
should  O
not  O
be  O
given  O
the  O
current  O
estrogen  O
PPI  O
which  O
was  O
designed  O
to  O
warn  O
women  O
of  O
the  O
risks  O
of  O
long-term  O
estrogen  O
use;  O
a  O
PPI  O
should  O
be  O
written  O
specifically  O
for  O
patients  O
receiving  O
short  O
courses  O
The  O
oral  O
temperature  O
rose  O
and  O
the  O
serum  GENE
creatine  GENE
kinase  GENE
levels  O
fell  O
only  O
in  GENE
those  O
patients  O
who  O
were  O
actively  O
warmed  O
Determination  O
of  O
aortic  O
distensibility  O
and  O
its  O
variations  O
in  O
arterial  O
hypertension  O
We  O
studied  O
the  O
role  O
of  O
prostaglandins  O
in  O
acid-induced  O
esophagitis  O
and  O
the  O
associated  O
LES  O
hypotension  O
by  O
simultaneous  O
treatment  O
of  O
some  O
animals  O
with  O
indomethacin  O
(150  O
micrograms/kg  O
intravenous)  O
a  O
specific  O
inhibitor  O
of  O
prostaglandin  O
synthesis  O
either  O
during  O
production  O
of  O
esophagitis  O
or  O
during  O
recovery  O
Since  O
only  O
58%  O
of  O
our  O
sample  O
could  O
be  O
adequately  O
classified  O
with  O
one  O
diagnosis  O
we  O
expect  O
that  O
the  O
ASDC  O
nosology  O
will  O
need  O
to  O
evolve  O
further  O
A  O
surgical  O
technique  O
for  O
correcting  O
this  O
problem  O
is  O
described  O
Effects  O
of  O
prostaglandin  O
inhibitors  O
on  O
the  O
onset  O
of  O
proteinuria  O
and  O
stroke  O
in  O
stroke-prone  O
spontaneously  O
hypertensive  O
rats  O
In  O
this  O
study  O
the  O
general  O
clinical  O
criteria  O
for  O
inhalation  O
injury--presence  O
of  O
facial  O
or  O
oropharyngeal  O
burns  O
carboxyhemoglobin  GENE
levels  O
carbonaceous  O
sputum  O
or  O
closed  O
space  O
injury--did  O
not  O
differentiate  O
patients  O
with  O
airway  O
injury  O
only  O
from  O
those  O
with  O
parenchymal  O
injury  O
Survival  O
was  O
calculated  O
both  O
from  O
the  O
date  O
of  O
onset  O
and  O
from  O
the  O
date  O
of  O
diagnosis  O
Methisergide  O
(0.5  O
mg/kg  O
i.p.)  O
a  O
blocker  O
of  O
serotonin  GENE
receptors  GENE
prevented  O
the  O
development  O
of  O
the  O
antinociceptive  O
effect  O
of  O
serotonin  GENE
The  O
plasma  O
half-life  O
of  O
slow  O
disposition  O
phase  O
t1/2  O
beta  O
increases  O
from  O
0.26  O
hour  O
in  O
rabbits  O
with  O
normal  O
renal  O
function  O
to  O
5.41  O
hours  O
in  O
rabbits  O
with  O
severe  O
renal  O
impairment  O
Effects  O
of  O
early  O
monocular  O
deprivation  O
on  O
development  O
of  O
cortico-geniculate  O
projections  O
in  O
the  O
cat  O
Corticosteroid  O
therapy  O
is  O
known  O
to  O
be  O
hazardous  O
in  O
patients  O
with  O
occult  O
infection  O
but  O
the  O
mechanism  O
by  O
which  O
the  O
host  O
parasite  O
relationship  O
is  O
altered  O
by  O
steroids  O
is  O
not  O
known.We  O
have  O
used  O
an  O
intestinal  O
protozoal  O
parasite  O
Giardia  O
muris  O
to  O
examine  O
the  O
effects  O
of  O
corticosteroids  O
on  O
the  O
number  O
of  O
parasites  O
in  O
the  O
intestine  O
in  O
the  O
course  O
of  O
a  O
primary  O
infection  O
Static  O
lung  O
function  O
in  O
puppies  O
after  O
pneumonectomy  O
With  O
Sair  O
and  O
So2  O
mean  O
vital  O
capacity  O
was  O
reduced  O
by  O
44%  O
from  O
control  O
Bilateral  O
Charnley  O
arthroplasty  O
as  O
a  O
single  O
procedure  O
Of  O
the  O
117  O
patients  O
(out  O
of  O
the  O
136)  O
with  O
serologic  O
evidence  O
of  O
chronic  O
thyroiditis  O
who  O
could  O
be  O
studied  O
eight  O
(7%)  O
had  O
hyperthyroidism  O
and  O
45  O
(38%)  O
were  O
hypothyroid  O
The  O
relationship  O
between  O
estrogenic  O
properties  O
of  O
Tamoxifen  O
and  O
breast  O
cancer  O
management  O
is  O
discussed  O
The  O
new  O
semi-synthetic  O
oral  O
cephalosporin  O
CGP  O
9000  O
has  O
been  O
evaluated  O
in  O
a  O
large  O
number  O
of  O
hospitalized  O
patients  O
with  O
urinary  O
infections  O
A  O
fluoroimmunoassay  O
for  O
the  O
determination  O
of  O
serum  O
of  O
plasma  O
levels  O
of  O
propranolol  O
was  O
developed  O
using  O
antibodies  O
to  O
propranolol  O
coupled  O
to  O
magnetizable  O
solid-phase  O
particles  O
and  O
fluorescein-labeled  O
propranolol  O
as  O
tracer  O
The  O
syncytial  O
microvillous  O
projections  O
seemed  O
to  O
be  O
more  O
numerous  O
and  O
longer  O
in  O
CNF  O
otherwise  O
the  O
structure  O
of  O
the  O
trophoblastic  O
layer  O
of  O
the  O
villi  O
and  O
the  O
lining  O
of  O
the  O
subtrophoblastic  O
vessels  O
were  O
identical  O
in  O
CNF  O
and  O
controls  O
When  O
pollen  O
allergen  O
from  O
three  O
grass  O
species  O
were  O
used  O
The  O
RAST-test  O
results  O
did  O
not  O
differ  O
from  O
duplicate  O
values  O
either  O
DMI  O
and  O
2-OH-DMI  O
concentrations  O
were  O
determined  O
in  O
a  O
similar  O
group  O
of  O
61  O
DMI-treated  O
patients  O
It  O
has  O
been  O
shown  O
in  O
experiments  O
in  O
vitro  O
that  O
the  O
hepatotrophic  O
organic  O
anions  O
the  O
radiographic  O
contrast  O
agent  O
(RCA)  O
bilignost  O
used  O
in  O
cholecystography  O
and  O
Bengal  O
pink  O
have  O
an  O
affinity  O
unlike  O
the  O
urographic  O
RCA  O
triombrin  O
and  O
renotrophic  O
dye  O
indigo-carmine  O
for  O
the  O
plasmatic  O
membranes  O
(PM)  O
of  O
liver  O
cells  O
33  O
out  O
of  O
90  O
neurons  O
of  O
the  O
cat  O
medial  O
geniculate  O
body  O
revealed  O
the  O
selectivity  O
of  O
their  O
afterdischarges  O
to  O
movement  O
of  O
sound  O
when  O
velocity  O
of  O
the  O
movement  O
changed  O
from  O
30  O
to  O
180  O
deg/s  O
In  O
controls  O
only  O
modest  O
differences  O
were  O
observed  O
Assay  O
of  O
serum  GENE
immunoreactive  GENE
trypsin  GENE
in  GENE
dried  O
blood  O
spots  O
and  O
the  O
early  O
detection  O
of  O
cystic  O
fibrosis  O
Similar  O
waves  O
were  O
seen  O
on  O
cross-correlating  O
a  O
motor  O
unit  O
with  O
an  O
electronic  O
oscillator  O
confirming  O
that  O
their  O
occurrence  O
does  O
not  O
necessarily  O
demonstrate  O
the  O
existence  O
of  O
active  O
neural  O
interactions  O
Leukocyte  O
enzyme  O
activity  O
and  O
blood  O
lymphocyte  O
blast  O
transformation  O
in  O
chronic  O
bronchitis  O
Current  O
status  O
of  O
chemotherapy  O
for  O
Hodgkin's  O
disease  O
In  O
literature  O
the  O
HBE  O
has  O
been  O
displayed  O
by  O
application  O
of  O
the  O
averaging  O
method  O
Forty-five  O
cases  O
were  O
surgically  O
by  O
direct  O
approach  O
to  O
the  O
tumour  O
while  O
two  O
cases  O
were  O
treated  O
only  O
with  O
a  O
shunt  O
In  O
Group  O
V  O
the  O
salvaged  O
tissue  O
was  O
primarily  O
subepicardial  O
with  O
virtually  O
no  O
lateral  O
zone  O
of  O
salvaged  O
tissue  O
(ratio  O
of  O
salvaged  O
subepicardium  O
to  O
salvaged  O
subendocardium  O
14.8  O
+/-  O
1.9  O
to  O
1)  O
Progressive  O
100-mmHg  O
stepwise  O
decreases  O
in  O
superfusate  O
oxygen  O
partial  O
pressure  O
(PO2)  O
from  O
control  O
(95%  O
O2  O
aeration  O
PO2  O
620-650  O
mmHg)  O
were  O
produced  O
and  O
subsequent  O
changes  O
in  O
isometric  O
active  O
and  O
resting  O
tension  O
were  O
measured  O
The  O
known  O
B1  O
-  O
deficiency  O
reaches  O
excessive  O
high  O
values  O
with  O
light  O
exercise  O
Based  O
on  O
AUC  O
infinity  O
analyses  O
the  O
pharmacokinetics  O
of  O
buflomedil  O
were  O
found  O
to  O
be  O
linear  O
within  O
the  O
dose  O
ranges  O
studied  O
(50  O
to  O
200  O
mg  O
for  O
i  O
v  O
injection  O
and  O
150  O
to  O
450  O
mg  O
for  O
oral  O
administration)  O
Gastrin  GENE
secretion  O
during  O
food  O
stimulation  O
in  GENE
digestive  O
system  O
diseases  O
Fibrinogen  GENE
determination  O
using  O
the  O
KZM-1  O
meter  O
Over  O
a  O
period  O
of  O
15  O
days  O
16%  O
of  O
the  O
dose  O
administered  O
was  O
excreted  O
with  O
faeces  O
and  O
0.9%  O
in  O
the  O
urine  O
Delayed  O
or  O
paradoxically  O
emptying  O
regions  O
of  O
the  O
left  O
ventricle  O
were  O
detected  O
by  O
a  O
relatively  O
new  O
nuclear  O
technique--phase  O
imaging  O
Responses  O
to  O
brainstem  O
of  O
nuclei  O
medialis  O
dorsalis  O
lateralis  O
posterior  O
were  O
of  O
considerably  O
longer  O
latency  O
Nineteen  O
patients  O
with  O
non-visualized  O
gallbladder  O
with  O
OCG  O
subsequently  O
had  O
Tc-99m-PyG  O
cholescintigraphy  O
performed  O
One  O
was  O
allowed  O
fresh  O
drinking  O
water  O
ad  O
libitum  O
whilst  O
the  O
other  O
received  O
Aludrox  O
in  O
their  O
drinking  O
water  O
Anamnestic  O
data  O
were  O
obtained  O
from  O
case  O
history  O
smoking  O
habits  O
were  O
not  O
known  O
in  O
collective  O
A  O
and  O
C  O
The  O
determination  O
of  O
physical  O
performance  O
capacity  O
was  O
based  O
on  O
W170  O
W85%  O
and  O
on  O
predicted  O
VO2  O
max  O
measured  O
with  O
continuously  O
increasing  O
work  O
load  O
on  O
a  O
bicycle  O
ergometer  O
Determination  O
of  O
lead  O
in  O
blood  O
Effect  O
of  O
indomethacin  O
and  O
prostaglandin  O
F2  O
alpha  O
on  O
parturition  O
in  O
swine  O
LD50  O
values  O
of  O
terms  O
of  O
KP  O
were  O
84  O
mg/kg  O
in  O
male  O
rats  O
and  O
122  O
mg/kg  O
in  O
female  O
rats  O
when  O
KP-CMC  O
was  O
administered  O
intrarectally  O
and  O
117  O
mg/kg  O
in  O
male  O
and  O
92  O
mg/kg  O
in  O
female  O
when  O
KP-T10  O
was  O
administered  O
intrarectally  O
while  O
peroral  O
administration  O
of  O
KP-CMC  O
showed  O
LD50  O
values  O
of  O
68  O
mg/kg  O
in  O
males  O
and  O
78  O
mg/kg  O
in  O
females  O
in  O
terms  O
of  O
KP  O
Autotransfusion  O
was  O
performed  O
as  O
follows:  O
Heparin-ACD-B-  O
Heparin-DPD-  O
Heparin-ACD-B  O
etc  O
Electron  O
microscopic  O
picture  O
of  O
the  O
cerebral  O
cortex  O
in  O
rats  O
cooled  O
to  O
22  O
degrees  O
C  O
Generally  O
the  O
differences  O
between  O
short  O
gut  O
and  O
sham  O
operation  O
animals  O
disappeared  O
when  O
the  O
data  O
were  O
normalised  O
for  O
mucosal  O
weight  O
A  O
simplified  O
thin-layer  O
chromatographic  O
determination  O
of  O
hippuric  O
acid  O
and  O
methylhippuric  O
acids  O
The  O
architecture  O
of  O
microvasculature  O
in  O
these  O
two  O
regions  O
was  O
also  O
examined  O
by  O
scanning  O
electron  O
microscopy  O
using  O
the  O
resin  O
casting  O
method  O
MSMS  O
Council  O
hears  O
new  O
public  O
health  O
director  O
Chordoma  O
of  O
the  O
spinal  O
cord  O
in  O
a  O
F344  O
rat  O
Micro  O
high-performance  O
liquid  O
chromatographic  O
system  O
with  O
micro  O
precolumn  O
and  O
dual  O
electrochemical  O
detector  O
for  O
direct  O
injection  O
analysis  O
of  O
catecholamines  O
in  O
body  O
fluids  O
Thirty-one  O
age-matched  O
conscious  O
virgin  O
male  O
Sprague-Dawley  O
rats  O
and  O
spontaneously  O
hypertensive  O
rats  O
(SHRs)  O
were  O
individually  O
injected  O
with  O
a  O
single  O
subcutaneous  O
dose  O
of  O
85  O
mg/kg  O
dl-isoproterenol  O
to  O
determine  O
the  O
degree  O
and  O
time  O
course  O
of  O
drug-induced  O
cardiac  O
failure  O
and  O
functional  O
recovery  O
A  O
narrow  O
zone  O
of  O
myelin-axonal  O
dissociation  O
was  O
also  O
observed  O
The  O
IgA  GENE
deficiency  O
is  O
combined  O
with  O
the  O
IgE  GENE
one  O
In  O
PB  O
mice  O
there  O
was  O
only  O
a  O
small  O
deficit  O
in  O
the  O
number  O
of  O
the  O
hippocampal  O
pyramidal  O
neurons  O
compared  O
to  O
controls  O
(15%  O
p  O
less  O
than  O
0.01)  O
and  O
no  O
deficit  O
in  O
the  O
granule  O
cells  O
Nutritional  O
cataracts  O
in  O
timber  O
wolves  O
Prevention  O
of  O
transfusion  O
reactions  O
by  O
the  O
use  O
of  O
saline  O
washed  O
red  O
blood  O
cells  O
The  O
geometric  O
mean  O
hemagglutination-inhibition  O
antibody  O
titers  O
(GMT)  O
of  O
non-immunized  O
once-immunized  O
and  O
twice-immunized  O
chickens  O
were  O
compared  O
at  O
2-week  O
intervals  O
following  O
primary  O
immunization  O
secondary  O
immunization  O
and  O
challenge  O
The  O
quantitative  O
determination  O
of  O
HBSAG--a  O
valuable  O
aid  O
in  O
evaluating  O
the  O
infectiousness  O
of  O
hepatitis  O
B  GENE
virus  O
carriers  O
2  O
numerous  O
narrow  O
shunt  O
vessels  O
departing  O
continuously  O
from  O
the  O
primary  O
arteries  O
to  O
feed  O
a  O
secondary  O
arterial  O
system  O
which  O
parallels  O
the  O
primary  O
one  O
Urological  O
complications  O
are  O
frequent  O
during  O
and  O
after  O
the  O
treatment  O
of  O
gynecological  O
malignancy  O
Arachnoid  O
cyst  O
100  O
more  O
than  O
in  O
the  O
summer  O
coat)  O
Hypotension  O
was  O
produced  O
by  O
head  O
up  O
tilt  O
Therefore  O
the  O
procedure  O
of  O
Lich-Gregoir  O
is  O
not  O
to  O
be  O
recommended  O
in  O
adults  O
Mucoepidermoid  O
and  O
acinous  O
cell  O
carcinomas  O
of  O
salivary  O
tissues  O
Twenty  O
patients  O
aged  O
45  O
or  O
older  O
with  O
the  O
diagnosis  O
of  O
endogenous  O
depression  O
were  O
evaluated  O
in  O
terms  O
of  O
safety  O
and  O
efficacy  O
in  O
their  O
response  O
to  O
multiple  O
monitored  O
electroconvulsive  O
therapy  O
(MMECT)  O
versus  O
single  O
electroconvulsive  O
therapy  O
(SECT)  O
Two  O
new  O
artifacts  O
in  O
automated  O
coagulation  O
testing  O
This  O
relatively  O
simple  O
and  O
easily  O
performed  O
technique  O
of  O
measuring  O
deep  O
muscle  O
temperature  O
appears  O
to  O
be  O
a  O
useful  O
adjunct  O
in  O
choosing  O
the  O
amputation  O
level  O
Longitudinal  O
force-length  O
relationships  O
of  O
guinea  O
pig  O
ureter  O
were  O
studied  O
in  O
vitro  O
in  O
animals  O
3  O
weeks  O
3  O
months  O
and  O
3  O
years  O
of  O
age  O
Tests  O
of  O
the  O
method  O
indicate  O
(1)  O
the  O
Mossbauer  O
source  O
can  O
be  O
placed  O
on  O
the  O
basilar  O
membrane  O
without  O
altering  O
the  O
signal-transmission  O
properties  O
of  O
the  O
cochlea  O
and  O
(2)  O
the  O
source  O
adheres  O
to  O
the  O
basilar  O
membrane  O
Angiographic  O
work-up  O
in  O
a  O
patient  O
with  O
late  O
vaginal  O
metastasis  O
from  O
a  O
renal  O
carcinoma  O
The  O
authors  O
conclude  O
that  O
nonspecificity  O
of  O
low  O
platelet  GENE
MAO  GENE
as  O
a  GENE
possible  O
correlate  O
of  O
bipolar  O
affective  O
disorder  O
as  O
well  O
as  O
schizophrenia  O
increases  O
the  O
burden  O
of  O
proof  O
necessary  O
before  O
findings  O
of  O
low  O
platelet  GENE
MAO  GENE
can  O
be  O
accepted  O
as  O
primary  O
Ecthyma  O
a  O
known  O
disease  O
of  O
which  O
little  O
is  O
known  O
Estrogen  O
replacement  O
either  O
as  O
17  O
beta-estradiol  O
or  O
beta-estradiol-3-benzoate  O
via  O
subcutaneous  O
Silastic  O
capsules  O
was  O
associated  O
with  O
elevated  O
rates  O
of  O
heat  O
production  O
and  O
dry  O
heat  O
loss  O
relative  O
to  O
untreated  O
ovariectomized  O
controls  O
The  O
following  O
aspects  O
were  O
assessed:  O
(1)  O
The  O
effect  O
on  O
the  O
cardiovascular  O
system  O
in  O
terms  O
of  O
brachial  O
arterial  O
pressure  O
pulse  O
rate  O
and  O
oxygen  O
consumption  O
(VO2)  O
during  O
exercise  O
in  O
5  O
health  O
volunteers;  O
(2)  O
emg  O
activity  O
of  O
the  O
tibialis  O
anterior  O
and  O
gastrocnemius  O
muscles  O
during  O
exercise  O
in  O
the  O
same  O
5  O
volunteers;  O
and  O
(3)  O
postexercise  O
ankle  O
pressure  O
changes  O
in  O
10  O
subjects  O
with  O
angiographically  O
proven  O
occlusive  O
arterial  O
diseases  O
of  O
the  O
lower  O
extremities  O
Changes  O
in  O
immunologic  O
reactivity  O
in  O
subjects  O
receiving  O
transfer  GENE
factor  GENE
could  O
not  O
be  O
distinguished  O
from  O
those  O
in  O
subjects  O
receiving  O
placebo  O
It  O
was  O
argued  O
that  O
this  O
arose  O
from  O
the  O
possibility  O
that  O
the  O
nature  O
of  O
blue  O
collar  O
jobs  O
was  O
physical  O
and  O
that  O
loss  O
of  O
myocardial  O
tissue  O
might  O
be  O
expected  O
to  O
more  O
markedly  O
interfere  O
with  O
their  O
work  O
efficiency  O
(on  O
returning  O
to  O
work)  O
than  O
it  O
would  O
the  O
efficiency  O
of  O
the  O
more  O
sedentary  O
jobs  O
of  O
white  O
collar  O
workers  O
Importance  O
of  O
determining  O
the  O
blood  O
sulfhydryl  O
groups  O
in  O
fractures  O
of  O
the  O
long  O
tubular  O
bones  O
complicated  O
by  O
infection  O
The  O
results  O
revealed  O
increased  O
blood  GENE
lead  O
level  O
associated  O
with  O
decreased  O
blood  GENE
haemoglobin  GENE
and  O
increased  O
urinary  O
excretion  O
of  O
delta  O
amino  O
levulinic  O
acid  O
Following  O
iv  O
injection  O
of  O
0.5  O
g  O
galactose  O
per  O
kg  O
body  O
weight  O
together  O
with  O
2  O
mu  O
Ci  O
generally  O
14C-labelled  O
galactose  O
14CO2  O
is  O
collected  O
in  O
regular  O
intervals  O
during  O
one  O
hour  O
Specific  O
clotting  O
factor  GENE
assays  O
showed  O
an  O
isolated  O
deficiency  O
of  O
factor  GENE
X  GENE
ranging  O
from  O
7  O
to  GENE
12  O
per  O
cent  O
on  O
three  O
determinations  O
Charcoal-facilitated  O
dialysis  O
Blood  O
variables  O
measured  O
at  O
eight  O
intervals  O
before  O
during  O
and  O
after  O
operation  O
were  O
as  O
follows:  O
seven  O
plasma  O
proteins  O
free  O
hemoglobin  GENE
formed  O
elements  O
and  O
clotting  O
functions  O
Retinal  O
changes  O
in  O
pigmentary  O
retinopathy  O
in  O
children  O
As  O
a  O
result  O
beta-apo-8'-carotenoic  O
acid  O
ethyl  O
ester  O
(apo-EE)  O
was  O
used  O
as  O
a  O
reference  O
standard  O
in  O
Experiments  O
4  O
to  O
6  O
The  O
ability  O
of  O
sodium  O
phenobarbital  O
(60  O
mg/kg)  O
and  O
sodium  O
barbital  O
(80  O
mg/kg)  O
to  O
produce  O
a  O
taste  O
aversion  O
in  O
23  O
hr  O
fluid  O
deprived  O
rats  O
was  O
examined  O
using  O
a  O
discrimination  O
or  O
two  O
bottle  O
taste  O
aversion  O
task  O
(0.125%  O
sodium  O
saccharin  O
solution  O
or  O
water)  O
It  O
appears  O
that  O
the  O
pulmonary  O
gas  O
exchange  O
parenchyma  O
of  O
these  O
smallest  O
mammals  O
is  O
well  O
suited  O
to  O
supply  O
the  O
organism  O
with  O
the  O
comparatively  O
high  O
levels  O
of  O
O2  O
required  O
by  O
the  O
high  O
metabolic  O
rates  O
exhibiting  O
a  O
structural  O
adaptation  O
of  O
the  O
lung  O
to  O
higher  O
VO2  O
Underestimations  O
by  O
as  O
much  O
as  O
35%  O
may  O
occur  O
due  O
to  O
the  O
problems  O
in  O
the  O
existing  O
methodologies  O
Chemotherapy  O
was  O
administered  O
without  O
altering  O
the  O
course  O
of  O
the  O
disorder  O
Drug  O
inhibition  O
of  O
whole  O
blood  O
aspirin  GENE
esterase  GENE
However  O
at  O
lower  O
temperature  O
the  O
positive  O
staircase  O
was  O
not  O
clear  O
and  O
rather  O
negative  O
staircase  O
appeared  O
(1--3  O
Hz)  O
Visual  O
averaged  O
evoked  O
responses  O
and  O
platelet  GENE
monoamine  GENE
oxidase  GENE
in  GENE
patients  O
suffering  O
from  O
alcoholism  O
At  O
the  O
end  O
of  O
the  O
experiment  O
the  O
urinary  O
porphyrin  O
excretion  O
and  O
the  O
porphyrin  O
content  O
in  O
lijver  O
and  O
skin  O
were  O
diminished  O
in  O
HCB-CQ-treated  O
animals  O
by  O
about  O
50%  O
compared  O
to  O
the  O
HCB  O
controls  O
Six  O
hours  O
after  O
the  O
last  O
administration  O
uterus  O
of  O
Gf  O
and  O
Cv  O
mice  O
were  O
weight  O
337.6  O
mg%  O
and  O
423.5  O
mg%  O
respectively  O
the  O
difference  O
was  O
statistically  O
significant  O
(p  O
less  O
than  O
0.01)  O
Although  O
stone-formers  O
were  O
not  O
found  O
to  O
display  O
any  O
features  O
of  O
magnesium  O
metabolism  O
that  O
were  O
different  O
from  O
those  O
in  O
the  O
control  O
group  O
their  O
lower  O
urinary  O
excretion  O
of  O
magnesium  O
in  O
relation  O
to  O
calcium  O
may  O
be  O
a  O
factor  O
in  O
their  O
increased  O
stone-forming  O
propensity  O
Analysis  O
of  O
an  O
autopsy  O
population  O
A  O
16-year  O
follow-up  O
study  O
of  O
69  O
paraplegics  O
with  O
complete  O
lesions  O
from  O
T1-L3  O
is  O
presented  O
Autoradiographic  O
localisation  O
of  O
its  O
cellular  O
distribution  O
in  O
the  O
kidney  O
Hippocampal  O
stimulation  O
overlapping  O
conditioned  O
stimulus  O
preexposure  O
produced  O
attenuation  O
of  O
latent  O
inhibition  O
as  O
did  O
stimulation  O
presented  O
during  O
conditioning  O
after  O
preexposure  O
The  O
centromedial  O
amygdala  O
and  O
gastric  O
pathology  O
in  O
rats  O
Cataract  O
extraction  O
in  O
primary  O
glaucoma  O
Number  O
and  O
size  O
of  O
the  O
myelin  O
structures  O
in  O
the  O
pneumocytes  O
typ  O
II  O
increased  O
simultaneously  O
In  O
the  O
intact  O
animal  O
postextrasystolic  O
potentiation  O
depended  O
on  O
the  O
basic  O
pacing  O
interval  O
t0  O
and  O
the  O
timing  O
of  O
the  O
extrasystole  O
t1:  O
when  O
t0  O
was  O
held  O
constant  O
and  O
t1  O
was  O
increased  O
potentiation  O
decreased;  O
when  O
t1  O
was  O
held  O
constant  O
and  O
t0  O
was  O
increased  O
potentiation  O
increased  O
In  O
spite  O
of  O
this  O
and  O
other  O
complications  O
of  O
corticosteroids  O
she  O
made  O
a  O
full  O
recovery  O
from  O
the  O
fungal  O
infection  O
following  O
treatment  O
with  O
amphotericin  O
B  O
and  O
surgical  O
excision  O
